444997,222254,3
444997,222286,2
444998,222268,5
444998,222240,1
444998,222254,2
444999,222288,4
444999,222304,5
444999,222274,4
445000,222300,4
445000,222294,4
445000,222302,4
445001,222256,5
445001,222324,5
445001,222264,5
445002,222310,5
445002,222234,6
445002,222240,6
445003,222294,6
445003,222304,6
445003,222298,6
445004,222328,7
445004,222226,7
445004,222330,7
445005,222318,7
445005,222326,7
445005,222242,8
445006,222276,1
445006,222292,2
445006,222328,3
445007,222260,1
445007,222276,2
445007,222274,3
445008,222314,3
445008,222232,3
445008,222288,3
445009,222294,3
445009,222286,4
445009,222280,4
445010,222238,1
445010,222310,1
445010,222244,1
445011,222238,1
445011,222256,1
445011,222328,2
445012,222326,2
445012,222330,2
445012,222244,2
445013,222288,2
445013,222320,2
445013,222318,2
445014,222328,3
445014,222302,3
445014,222240,1
445015,222310,3
445015,222232,1
445015,222224,1
445016,222266,1
445016,222264,8
445016,222328,1
445017,222288,3
445017,222228,1
445017,222250,1
445018,222222,5
445018,222290,3
445018,222266,1
445019,222294,1
445019,222320,1
445019,222224,1
445020,222322,2
445020,222224,2
445020,222286,2
445021,222314,2
445021,222288,2
445021,222234,2
445022,222286,2
445022,222306,2
445022,222254,2
445023,222300,2
445023,222254,2
445023,222284,2
445024,222308,9
445024,222236,2
445024,222300,2
445025,222290,9
445025,222296,2
445025,222222,2
445026,222260,9
445026,222318,2
445026,222320,2
445027,222314,2
445027,222280,2
445027,222318,2
445028,222284,1
445028,222268,1
445028,222298,1
445029,222276,1
445029,222234,1
445029,222304,1
445030,222232,1
445030,222302,1
445030,222314,2
445031,222286,2
445031,222248,2
445031,222256,2
445032,222226,2
445032,222320,2
445032,222258,2
445033,222258,1
445033,222238,2
445033,222330,1
445034,222306,1
445034,222290,2
445034,222288,1
445035,222302,2
445035,222262,2
445035,222294,2
445036,222276,2
445036,222298,2
445036,222310,2
445037,222326,2
445037,222254,2
445037,222232,2
445038,222250,2
445038,222290,2
445038,222312,2
445039,222268,2
445039,222308,2
445039,222258,2
445040,222222,2
445040,222254,2
445040,222228,2
445041,222298,2
445041,222250,2
445041,222244,2
445042,222320,2
445042,222314,2
445043,222256,2
445043,222314,2
445043,222244,2
445044,222258,2
445044,222226,2
445044,222240,2
445045,222260,2
445045,222318,2
445045,222292,1
445046,222268,1
445046,222258,1
445046,222232,1
445047,222314,1
445047,222304,1
445047,222254,1
445048,222282,1
445048,222244,1
445048,222264,1
445049,222250,1
445049,222304,1
445049,222240,1
445050,222262,1
445050,222258,1
445050,222288,8
445051,222270,2
445051,222280,2
445051,222246,2
445052,222300,8
445052,222224,1
445052,222272,8
445053,222276,2
445053,222234,4
445053,222330,5
445054,222256,5
445054,222250,5
445054,222274,5
445055,222318,5
445055,222276,5
445055,222258,6
445056,222228,6
445056,222240,6
445056,222300,6
445057,222270,6
445057,222290,6
445057,222300,7
445058,222318,7
445058,222280,7
445058,222320,7
445059,222270,7
445059,222294,8
445059,222276,8
445060,222274,8
445060,222318,8
445060,222262,8
445061,222242,8
445061,222244,9
445061,222318,9
445062,222238,9
445062,222268,9
445062,222286,9
445063,222294,9
445063,222222,10
445063,222296,10
445064,222226,10
445064,222324,10
445064,222308,10
445065,222242,10
445065,222308,11
445065,222310,1
445066,222246,11
445066,222302,1
445066,222224,1
445067,222234,1
445067,222276,1
445067,222284,1
445068,222290,11
445068,222260,1
445068,222328,2
445069,222290,2
445069,222280,1
445069,222286,1
445070,222250,1
445070,222268,1
445070,222324,1
445071,222282,1
445071,222328,2
445071,222322,3
445072,222228,2
445072,222272,5
445072,222284,1
445073,222262,2
445073,222268,4
445073,222276,5
445074,222268,4
445074,222290,4
445074,222314,4
445075,222298,4
445075,222316,5
445075,222260,5
445076,222316,5
445076,222238,5
445076,222268,6
445077,222322,6
445077,222288,6
445078,222290,6
445078,222272,6
445078,222310,7
445079,222278,7
445079,222254,7
445079,222274,7
445080,222272,7
445080,222228,8
445080,222316,1
445081,222328,2
445081,222320,3
445081,222254,1
445082,222318,2
445082,222300,3
445082,222238,3
445083,222264,3
445083,222286,3
445083,222304,3
445084,222276,4
445084,222292,4
445084,222262,1
445085,222244,1
445085,222310,1
445085,222276,1
445086,222260,1
445086,222280,2
445086,222224,2
445087,222320,2
445087,222314,2
445087,222258,2
445088,222286,2
445088,222254,2
445088,222228,3
445089,222328,3
445089,222264,1
445089,222308,3
445090,222268,1
445090,222324,1
445090,222282,1
445091,222300,8
445091,222278,1
445091,222286,3
445092,222282,1
445092,222308,1
445092,222312,5
445093,222322,3
445093,222304,1
445093,222258,1
445094,222228,1
445094,222258,1
445094,222276,2
445095,222290,2
445095,222250,2
445095,222284,2
445096,222310,2
445096,222228,2
445096,222278,2
445097,222276,2
445097,222258,2
445097,222278,2
445098,222300,2
445098,222310,2
445098,222296,9
445099,222310,2
445099,222238,2
445099,222304,9
445100,222256,2
445100,222280,2
445100,222300,9
445101,222296,2
445101,222316,2
445101,222274,2
445102,222322,2
445102,222300,2
445102,222226,1
445103,222300,1
445103,222222,1
445103,222278,1
445104,222290,1
445104,222330,1
445104,222296,1
445105,222308,1
445105,222272,2
445105,222314,2
445106,222310,2
445106,222226,2
445106,222276,2
445107,222306,2
445107,222244,2
445107,222258,1
445108,222328,2
445108,222300,1
445108,222262,1
445109,222238,2
445109,222312,1
445109,222284,2
445110,222226,2
445110,222280,2
445110,222234,2
445111,222272,2
445111,222312,2
445111,222260,2
445112,222266,2
445112,222234,2
445112,222314,2
445113,222244,2
445113,222268,2
445113,222324,2
445114,222288,2
445114,222244,2
445114,222254,2
445115,222306,2
445115,222260,2
445116,222286,2
445116,222250,2
445116,222244,2
445117,222290,2
445117,222250,2
445117,222330,2
445118,222238,2
445118,222234,2
445118,222266,2
445119,222232,2
445119,222250,2
445119,222318,2
445120,222248,2
445120,222270,1
445120,222328,1
445121,222262,1
445121,222266,1
445121,222284,1
445122,222306,1
445122,222236,1
445122,222290,1
445123,222244,1
445123,222228,1
445123,222224,1
445124,222266,1
445124,222296,1
445124,222320,1
445125,222308,1
445125,222280,8
445125,222284,2
445126,222258,2
445126,222306,2
445126,222322,8
445127,222288,1
445127,222304,8
445127,222236,2
445128,222284,4
445128,222244,5
445128,222242,5
445129,222258,5
445129,222222,5
445129,222296,5
445130,222288,5
445130,222328,6
445130,222314,6
445131,222290,6
445131,222228,6
445131,222322,6
445132,222310,6
445132,222248,7
445132,222242,7
445133,222286,7
445133,222272,7
445133,222316,7
445134,222274,8
445134,222328,8
445134,222316,8
445135,222290,8
445135,222302,8
445135,222330,8
445136,222298,9
445136,222242,9
445136,222316,9
445137,222320,9
445137,222290,9
445137,222270,9
445138,222228,10
445138,222232,10
445138,222314,10
445139,222298,10
445139,222274,10
445139,222270,10
445140,222232,11
445140,222264,1
445140,222240,11
445141,222236,1
445141,222316,1
445141,222276,1
445142,222310,1
445142,222230,1
445142,222278,11
445143,222310,1
445143,222302,2
445144,222302,2
445144,222304,1
445144,222258,1
445145,222314,1
445145,222232,1
445145,222246,1
445146,222306,1
445146,222236,2
445146,222224,3
445147,222290,2
445147,222300,5
445147,222224,1
445148,222260,2
445148,222246,4
445148,222294,5
445149,222284,4
445149,222292,4
445149,222330,4
445150,222328,4
445150,222280,5
445150,222224,5
445151,222222,5
445151,222278,5
445151,222254,6
445152,222328,6
445152,222284,6
445152,222276,6
445153,222246,6
445153,222308,7
445153,222296,7
445154,222310,7
445154,222326,7
445154,222272,7
445155,222260,8
445155,222262,1
445155,222258,2
445156,222288,3
445156,222230,1
445156,222262,2
445157,222294,3
445157,222236,3
445157,222234,3
445158,222258,3
445158,222236,3
445158,222318,4
445159,222270,4
445159,222238,1
445159,222274,1
445160,222270,1
445160,222326,1
445160,222256,1
445161,222276,2
445161,222328,2
445161,222286,2
445162,222322,2
445162,222248,2
445163,222316,2
445163,222314,2
445163,222266,3
445164,222310,3
445164,222258,1
445164,222322,3
445165,222318,1
445165,222264,1
445165,222270,1
445166,222300,8
445166,222302,1
445166,222296,3
445167,222224,1
445167,222300,1
445167,222288,5
445168,222270,3
445168,222286,1
445168,222318,1
445169,222254,1
445169,222276,1
445169,222322,2
445170,222284,2
445170,222294,2
445170,222296,2
445171,222330,2
445171,222258,2
445171,222280,2
445172,222328,2
445172,222272,2
445172,222264,2
445173,222268,2
445173,222246,2
445173,222258,9
445174,222274,2
445174,222230,2
445174,222248,9
445175,222244,2
445175,222248,2
445175,222286,9
445176,222226,2
445176,222246,2
445176,222242,2
445177,222300,2
445177,222290,2
445177,222330,1
445178,222314,1
445178,222294,1
445178,222282,1
445179,222238,1
445179,222280,1
445179,222240,1
445180,222322,1
445180,222222,2
445180,222248,2
445181,222266,2
445181,222324,2
445181,222286,2
445182,222234,2
445182,222294,2
445183,222256,1
445183,222274,2
445183,222284,1
445184,222304,1
445184,222264,2
445184,222316,1
445185,222314,2
445185,222272,2
445185,222268,2
445186,222274,2
445186,222292,2
445186,222298,2
445187,222250,2
445187,222272,2
445187,222322,2
445188,222232,2
445188,222224,2
445188,222254,2
445189,222262,2
445189,222248,2
445189,222244,2
445190,222312,2
445190,222294,2
445190,222330,2
445191,222242,2
445191,222328,2
445191,222250,2
445192,222310,2
445192,222254,2
445192,222262,2
445193,222300,2
445193,222228,2
445193,222322,2
445194,222310,2
445194,222248,2
445194,222286,2
445195,222314,2
445195,222310,1
445195,222288,1
445196,222244,1
445196,222276,1
445196,222258,1
445197,222270,1
445197,222326,1
445197,222246,1
445198,222278,1
445198,222322,1
445198,222226,1
445199,222250,1
445199,222240,1
445199,222262,1
445200,222248,1
445200,222286,8
445200,222254,2
445201,222244,2
445201,222300,2
445201,222238,8
445202,222288,1
445202,222302,8
445202,222296,2
445203,222232,4
445203,222228,5
445203,222244,5
445204,222274,5
445204,222324,5
445204,222258,5
445205,222238,5
445205,222266,6
445205,222286,6
445206,222222,6
445206,222228,6
445206,222256,6
445207,222286,6
445207,222282,7
445207,222312,7
445208,222326,7
445208,222312,7
445208,222322,7
445209,222254,8
445209,222296,8
445209,222288,8
445210,222238,8
445210,222264,8
445210,222314,8
445211,222228,9
445211,222246,9
445211,222262,9
445212,222248,9
445212,222268,9
445212,222312,9
445213,222292,10
445213,222310,10
445213,222232,10
445214,222298,10
445214,222226,10
445214,222270,10
445215,222290,11
445215,222326,1
445215,222258,11
445216,222260,1
445216,222282,1
445216,222290,1
445217,222270,1
445217,222240,1
445217,222330,11
445218,222226,1
445218,222330,2
445218,222322,2
445219,222280,1
445219,222264,1
445219,222290,1
445220,222318,1
445220,222222,1
445220,222314,1
445221,222300,2
445221,222264,3
445221,222314,2
445222,222270,5
445222,222278,1
445223,222282,2
445223,222242,4
445223,222308,5
445224,222328,4
445224,222308,4
445224,222286,4
445225,222270,4
445225,222258,5
445225,222238,5
445226,222274,5
445226,222270,5
445226,222284,6
445227,222294,6
445227,222326,6
445227,222286,6
445228,222314,6
445228,222300,7
445228,222280,7
445229,222280,7
445229,222324,7
445229,222246,7
445230,222270,8
445230,222298,1
445230,222242,2
445231,222226,3
445231,222258,1
445232,222270,2
445232,222324,3
445232,222314,3
445233,222222,3
445233,222272,3
445233,222278,3
445234,222266,4
445234,222312,4
445234,222232,1
445235,222314,1
445235,222302,1
445235,222236,1
445236,222254,1
445236,222240,2
445236,222230,2
445237,222302,2
445237,222284,2
445237,222270,2
445238,222272,2
445238,222296,2
445238,222312,3
445239,222286,3
445239,222254,1
445239,222272,3
445240,222306,1
445240,222256,1
445240,222278,1
445241,222232,8
445241,222272,1
445241,222326,3
445242,222274,1
445242,222224,1
445242,222316,5
445243,222326,3
445243,222224,1
445243,222298,1
445244,222266,1
445244,222320,1
445244,222260,2
445245,222270,2
445245,222274,2
445245,222296,2
445246,222302,2
445246,222322,2
445246,222240,2
445247,222272,2
445247,222320,2
445247,222224,2
445248,222238,2
445248,222226,2
445248,222266,9
445249,222294,2
445249,222320,2
445249,222292,9
445250,222288,2
445250,222234,2
445250,222254,9
445251,222322,2
445251,222296,2
445251,222330,2
445252,222268,2
445252,222322,2
445252,222234,1
445253,222296,1
445253,222254,1
445253,222322,1
445254,222236,1
445254,222266,1
445254,222324,1
445255,222266,1
445255,222326,2
445255,222256,2
445256,222282,2
445256,222236,2
445257,222274,2
445257,222316,2
445257,222290,2
445258,222226,1
445258,222318,2
445258,222262,1
445259,222288,1
445259,222258,2
445259,222296,1
445260,222278,2
445260,222288,2
445260,222264,2
445261,222294,2
445261,222302,2
445261,222320,2
445262,222304,2
445262,222278,2
445262,222314,2
445263,222270,2
445263,222274,2
445263,222292,2
445264,222324,2
445264,222270,2
445264,222224,2
445265,222238,2
445265,222232,2
445265,222242,2
445266,222278,2
445266,222308,2
445266,222316,2
445267,222290,2
445267,222320,2
445267,222316,2
445268,222238,2
445268,222232,2
445268,222272,2
445269,222232,2
445269,222292,2
445269,222246,2
445270,222276,2
445270,222326,1
445270,222246,1
445271,222310,1
445271,222222,1
445271,222284,1
445272,222230,1
445272,222234,1
445272,222324,1
445273,222272,1
445273,222314,1
445273,222222,1
445274,222274,1
445274,222226,1
445274,222316,1
445275,222322,1
445275,222222,8
445275,222250,2
445276,222304,2
445276,222324,2
445276,222274,8
445277,222282,1
445277,222316,8
445277,222260,2
445278,222236,4
445278,222238,5
445278,222234,5
445279,222290,5
445279,222270,5
445279,222278,5
445280,222270,5
445280,222262,6
445280,222258,6
445281,222246,6
445281,222242,6
445281,222288,6
445282,222224,6
445282,222328,7
445282,222254,7
445283,222250,7
445283,222268,7
445283,222330,7
445284,222258,8
445284,222302,8
445284,222236,8
445285,222256,8
445285,222318,8
445285,222282,8
445286,222310,9
445286,222298,9
445286,222322,9
445287,222250,9
445287,222328,9
445287,222304,9
445288,222314,10
445288,222260,10
445288,222264,10
445289,222230,10
445289,222226,10
445289,222238,10
445290,222280,11
445290,222312,1
445290,222232,11
445291,222314,1
445291,222230,1
445291,222236,1
445292,222282,1
445292,222246,1
445292,222286,11
445293,222234,1
445293,222246,2
445293,222312,2
445294,222262,1
445294,222294,1
445294,222276,1
445295,222230,1
445295,222248,1
445295,222272,1
445296,222292,2
445296,222312,3
445296,222260,2
445297,222316,5
445297,222306,1
445297,222224,2
445298,222270,4
445298,222286,5
445298,222318,4
445299,222290,4
445299,222230,4
445299,222226,4
445300,222272,5
445300,222296,5
445301,222294,5
445301,222324,5
445301,222288,6
445302,222284,6
445302,222264,6
445302,222292,6
445303,222302,6
445303,222284,7
445303,222298,7
445304,222328,7
445304,222242,7
445304,222310,7
445305,222280,8
445305,222230,1
445305,222308,2
445306,222282,3
445306,222256,1
445306,222276,2
445307,222298,3
445307,222240,3
445307,222292,3
445308,222232,3
445308,222234,3
445308,222300,4
445309,222286,4
445309,222308,1
445309,222230,1
445310,222294,1
445310,222260,1
445311,222300,1
445311,222286,2
445311,222264,2
445312,222242,2
445312,222244,2
445312,222330,2
445313,222224,2
445313,222284,2
445313,222264,3
445314,222232,3
445314,222306,1
445314,222322,3
445315,222262,1
445315,222306,1
445316,222314,1
445316,222248,8
445316,222272,1
445317,222260,3
445317,222232,1
445317,222250,1
445318,222300,5
445318,222266,3
445318,222230,1
445319,222322,1
445319,222262,1
445319,222264,1
445320,222228,2
445320,222312,2
445320,222238,2
445321,222258,2
445321,222250,2
445321,222256,2
445322,222286,2
445322,222276,2
445322,222290,2
445323,222272,2
445323,222274,2
445323,222292,2
445324,222254,9
445324,222308,2
445324,222300,2
445325,222304,9
445325,222330,2
445325,222228,2
445326,222274,9
445326,222308,2
445327,222316,2
445327,222254,2
445327,222300,2
445328,222226,2
445328,222322,1
445328,222248,1
445329,222254,1
445329,222230,1
445329,222322,1
445330,222238,1
445330,222264,1
445330,222328,1
445331,222322,2
445331,222250,2
445331,222242,2
445332,222260,2
445332,222276,2
445332,222256,2
445333,222326,2
445333,222298,1
445333,222242,2
445334,222300,1
445334,222234,1
445334,222286,2
445335,222306,1
445335,222292,2
445335,222316,2
445336,222254,2
445336,222328,2
445336,222300,2
445337,222266,2
445337,222312,2
445337,222304,2
445338,222276,2
445338,222224,2
445339,222312,2
445339,222270,2
445339,222286,2
445340,222314,2
445340,222280,2
445340,222330,2
445341,222284,2
445341,222254,2
445341,222328,2
445342,222276,2
445342,222282,2
445343,222238,2
445343,222222,2
445343,222316,2
445344,222228,2
445344,222294,2
445344,222292,2
445345,222310,2
445345,222238,2
445345,222272,2
445346,222290,2
445346,222222,1
445346,222328,1
445347,222304,1
445347,222280,1
445347,222308,1
445348,222314,1
445348,222248,1
445348,222286,1
445349,222314,1
445349,222326,1
445349,222330,1
445350,222306,1
445350,222312,1
445350,222258,1
445351,222322,1
445351,222280,8
445351,222306,2
445352,222274,2
445352,222290,2
445352,222230,8
445353,222258,1
445353,222324,8
445353,222304,2
445354,222322,4
445354,222246,5
445354,222258,5
445355,222282,5
445355,222324,5
445355,222294,5
445356,222286,5
445356,222330,6
445356,222294,6
445357,222240,6
445357,222232,6
445357,222324,6
445358,222244,6
445358,222298,7
445358,222324,7
445359,222276,7
445359,222330,7
445359,222318,7
445360,222272,8
445360,222268,8
445361,222292,8
445361,222254,8
445361,222274,8
445362,222328,8
445362,222242,9
445362,222258,9
445363,222270,9
445363,222312,9
445363,222314,9
445364,222222,9
445364,222266,10
445364,222224,10
445365,222272,10
445365,222242,10
445365,222258,10
445366,222236,10
445366,222242,11
445366,222312,1
445367,222246,11
445367,222326,1
445367,222268,1
445368,222228,1
445368,222272,1
445369,222266,1
445369,222228,11
445369,222268,1
445370,222256,2
445370,222292,2
445370,222314,1
445371,222244,1
445371,222242,1
445371,222274,1
445372,222308,1
445372,222254,1
445372,222264,2
445373,222284,3
445373,222292,2
445373,222306,5
445374,222226,1
445374,222274,2
445374,222300,4
445375,222302,5
445375,222318,4
445375,222278,4
445376,222254,4
445376,222306,4
445376,222242,5
445377,222248,5
445377,222230,5
445377,222234,5
445378,222306,6
445378,222256,6
445378,222320,6
445379,222222,6
445379,222228,6
445379,222284,7
445380,222256,7
445380,222306,7
445380,222240,7
445381,222244,7
445381,222318,8
445381,222262,1
445382,222254,2
445382,222246,3
445382,222314,1
445383,222310,2
445383,222250,3
445383,222272,3
445384,222286,3
445384,222226,3
445384,222322,3
445385,222258,4
445385,222306,4
445385,222234,1
445386,222258,1
445386,222222,1
445386,222226,1
445387,222282,1
445387,222272,2
445387,222300,2
445388,222322,2
445388,222294,2
445388,222290,2
445389,222314,2
445389,222292,2
445389,222272,3
445390,222258,3
445390,222324,1
445390,222274,3
445391,222222,1
445391,222226,1
445391,222286,1
445392,222294,8
445392,222316,1
445392,222222,3
445393,222292,1
445393,222232,1
445393,222270,5
445394,222310,3
445394,222306,1
445394,222264,1
445395,222274,1
445395,222286,1
445395,222236,2
445396,222322,2
445396,222326,2
445396,222248,2
445397,222254,2
445397,222262,2
445397,222290,2
445398,222262,2
445398,222258,2
445398,222248,2
445399,222260,2
445399,222292,2
445399,222274,9
